userid,personality_id
f3fcfc2d7f42ae5dccfd7652c7c8657e,9
f3fcfc2d7f42ae5dccfd7652c7c8657e,14
f3fcfc2d7f42ae5dccfd7652c7c8657e,19
f3fcfc2d7f42ae5dccfd7652c7c8657e,21
b6526710ce105aa5e6a229bbb895cda7,4
b6526710ce105aa5e6a229bbb895cda7,9
b6526710ce105aa5e6a229bbb895cda7,10
b6526710ce105aa5e6a229bbb895cda7,16
b6526710ce105aa5e6a229bbb895cda7,24
b54372490fb6e3ccace51c0e3541db08,4
b54372490fb6e3ccace51c0e3541db08,9
b54372490fb6e3ccace51c0e3541db08,11
b54372490fb6e3ccace51c0e3541db08,19
b54372490fb6e3ccace51c0e3541db08,22
9f94b45bfa92d23e603e8f1028cd84d9,4
9f94b45bfa92d23e603e8f1028cd84d9,9
9f94b45bfa92d23e603e8f1028cd84d9,11
9f94b45bfa92d23e603e8f1028cd84d9,16
9f94b45bfa92d23e603e8f1028cd84d9,24
8667bb6dd8ba7f2c06228fc7ae5287fa,4
8667bb6dd8ba7f2c06228fc7ae5287fa,9
8667bb6dd8ba7f2c06228fc7ae5287fa,11
8667bb6dd8ba7f2c06228fc7ae5287fa,16
8667bb6dd8ba7f2c06228fc7ae5287fa,24
9aa6170f7b9b4a83e695a66bdf482727,4
9aa6170f7b9b4a83e695a66bdf482727,9
9aa6170f7b9b4a83e695a66bdf482727,11
9aa6170f7b9b4a83e695a66bdf482727,19
9aa6170f7b9b4a83e695a66bdf482727,24
8a90d8a5aa3eb0be3da2c9b9cdae731c,4
8a90d8a5aa3eb0be3da2c9b9cdae731c,9
8a90d8a5aa3eb0be3da2c9b9cdae731c,10
8a90d8a5aa3eb0be3da2c9b9cdae731c,15
8a90d8a5aa3eb0be3da2c9b9cdae731c,21
4fae0695454a986d8328aadba1534575,4
4fae0695454a986d8328aadba1534575,9
4fae0695454a986d8328aadba1534575,11
4fae0695454a986d8328aadba1534575,16
4fae0695454a986d8328aadba1534575,24
d37f84871a66c3cdc56e168698eb4df3,4
d37f84871a66c3cdc56e168698eb4df3,6
d37f84871a66c3cdc56e168698eb4df3,10
d37f84871a66c3cdc56e168698eb4df3,17
d37f84871a66c3cdc56e168698eb4df3,22
7659442ea387e7ac749cfa103cd00e3e,4
7659442ea387e7ac749cfa103cd00e3e,6
7659442ea387e7ac749cfa103cd00e3e,10
7659442ea387e7ac749cfa103cd00e3e,19
7659442ea387e7ac749cfa103cd00e3e,24
381bf101484423aeae3cdec929ea7bc9,4
381bf101484423aeae3cdec929ea7bc9,5
381bf101484423aeae3cdec929ea7bc9,14
381bf101484423aeae3cdec929ea7bc9,17
381bf101484423aeae3cdec929ea7bc9,22
90eb6bb64582f5f267d5878b13889e13,4
90eb6bb64582f5f267d5878b13889e13,9
90eb6bb64582f5f267d5878b13889e13,14
90eb6bb64582f5f267d5878b13889e13,16
90eb6bb64582f5f267d5878b13889e13,21
08614ffe83a9fd656e55a3b04ad63260,2
08614ffe83a9fd656e55a3b04ad63260,5
08614ffe83a9fd656e55a3b04ad63260,14
08614ffe83a9fd656e55a3b04ad63260,19
08614ffe83a9fd656e55a3b04ad63260,24
65d4d19da29991525bee31a46234c2f3,4
65d4d19da29991525bee31a46234c2f3,6
65d4d19da29991525bee31a46234c2f3,11
65d4d19da29991525bee31a46234c2f3,15
65d4d19da29991525bee31a46234c2f3,24
8dfc6bf83800d081dd4bcec2468d6b9e,4
8dfc6bf83800d081dd4bcec2468d6b9e,6
8dfc6bf83800d081dd4bcec2468d6b9e,11
8dfc6bf83800d081dd4bcec2468d6b9e,19
8dfc6bf83800d081dd4bcec2468d6b9e,24
060ba368aa0c89036bcd60d2eaf0821d,4
060ba368aa0c89036bcd60d2eaf0821d,9
060ba368aa0c89036bcd60d2eaf0821d,10
060ba368aa0c89036bcd60d2eaf0821d,19
060ba368aa0c89036bcd60d2eaf0821d,21
8b9e61814ef647f8c5ae98e10850f06f,1
8b9e61814ef647f8c5ae98e10850f06f,9
8b9e61814ef647f8c5ae98e10850f06f,11
8b9e61814ef647f8c5ae98e10850f06f,19
8b9e61814ef647f8c5ae98e10850f06f,24
f9603f3aae08b94fe9ef7b63f0d43024,4
f9603f3aae08b94fe9ef7b63f0d43024,7
f9603f3aae08b94fe9ef7b63f0d43024,11
f9603f3aae08b94fe9ef7b63f0d43024,16
f9603f3aae08b94fe9ef7b63f0d43024,24
71682560577748eb0b869b6462112f37,4
71682560577748eb0b869b6462112f37,9
71682560577748eb0b869b6462112f37,11
71682560577748eb0b869b6462112f37,19
71682560577748eb0b869b6462112f37,24
03e2da2157f1a7784d4f832c99e445ca,4
03e2da2157f1a7784d4f832c99e445ca,5
03e2da2157f1a7784d4f832c99e445ca,10
03e2da2157f1a7784d4f832c99e445ca,15
03e2da2157f1a7784d4f832c99e445ca,20
65aeb1745e7cdf4642109a670b4d6458,4
65aeb1745e7cdf4642109a670b4d6458,9
65aeb1745e7cdf4642109a670b4d6458,12
65aeb1745e7cdf4642109a670b4d6458,16
65aeb1745e7cdf4642109a670b4d6458,24
7ffab5e3c024846850f64eb201158056,1
7ffab5e3c024846850f64eb201158056,9
7ffab5e3c024846850f64eb201158056,10
7ffab5e3c024846850f64eb201158056,19
7ffab5e3c024846850f64eb201158056,21
58a83486a60dace4c8af7063547a49f4,4
58a83486a60dace4c8af7063547a49f4,7
58a83486a60dace4c8af7063547a49f4,11
58a83486a60dace4c8af7063547a49f4,19
58a83486a60dace4c8af7063547a49f4,22
2eec4f7595ed7e12c5a3bc569201be75,4
2eec4f7595ed7e12c5a3bc569201be75,9
2eec4f7595ed7e12c5a3bc569201be75,10
2eec4f7595ed7e12c5a3bc569201be75,17
2eec4f7595ed7e12c5a3bc569201be75,24
64efa50b45006b598299b36668c8239b,4
64efa50b45006b598299b36668c8239b,6
64efa50b45006b598299b36668c8239b,14
64efa50b45006b598299b36668c8239b,19
64efa50b45006b598299b36668c8239b,21
912e6694323e3ff866454a3dec7a3191,4
912e6694323e3ff866454a3dec7a3191,9
912e6694323e3ff866454a3dec7a3191,11
912e6694323e3ff866454a3dec7a3191,19
912e6694323e3ff866454a3dec7a3191,24
7eff941fb12dfce8f7ee4c2df3ba7c95,0
7eff941fb12dfce8f7ee4c2df3ba7c95,9
7eff941fb12dfce8f7ee4c2df3ba7c95,10
7eff941fb12dfce8f7ee4c2df3ba7c95,19
7eff941fb12dfce8f7ee4c2df3ba7c95,24
81c003cb981c02b9505b36fd24719f34,4
81c003cb981c02b9505b36fd24719f34,6
81c003cb981c02b9505b36fd24719f34,10
81c003cb981c02b9505b36fd24719f34,16
81c003cb981c02b9505b36fd24719f34,21
6e0a23b6ba9f545e9710e84d6abbbbb7,4
6e0a23b6ba9f545e9710e84d6abbbbb7,9
6e0a23b6ba9f545e9710e84d6abbbbb7,10
6e0a23b6ba9f545e9710e84d6abbbbb7,16
6e0a23b6ba9f545e9710e84d6abbbbb7,24
ad1eaec7f349e41a8294f4b37819abf4,4
ad1eaec7f349e41a8294f4b37819abf4,9
ad1eaec7f349e41a8294f4b37819abf4,11
ad1eaec7f349e41a8294f4b37819abf4,15
ad1eaec7f349e41a8294f4b37819abf4,21
4553b9eb63ff23c392c5387e59499443,4
4553b9eb63ff23c392c5387e59499443,9
4553b9eb63ff23c392c5387e59499443,11
4553b9eb63ff23c392c5387e59499443,17
4553b9eb63ff23c392c5387e59499443,21
38c6ad75bb8b9fc638c9b04125c17327,4
38c6ad75bb8b9fc638c9b04125c17327,6
38c6ad75bb8b9fc638c9b04125c17327,12
38c6ad75bb8b9fc638c9b04125c17327,15
38c6ad75bb8b9fc638c9b04125c17327,21
b72d1cea770268863d0d2d29a1bd5ec7,4
b72d1cea770268863d0d2d29a1bd5ec7,9
b72d1cea770268863d0d2d29a1bd5ec7,11
b72d1cea770268863d0d2d29a1bd5ec7,17
b72d1cea770268863d0d2d29a1bd5ec7,21
526ca835abe8d4fba1c3df064ce4ff4c,4
526ca835abe8d4fba1c3df064ce4ff4c,7
526ca835abe8d4fba1c3df064ce4ff4c,10
526ca835abe8d4fba1c3df064ce4ff4c,19
526ca835abe8d4fba1c3df064ce4ff4c,24
4ab3349d1049a8fb87c9251949ef151b,4
4ab3349d1049a8fb87c9251949ef151b,9
4ab3349d1049a8fb87c9251949ef151b,12
4ab3349d1049a8fb87c9251949ef151b,17
4ab3349d1049a8fb87c9251949ef151b,24
71ecdf86e2b14ada2f0818436eec5d08,4
71ecdf86e2b14ada2f0818436eec5d08,9
71ecdf86e2b14ada2f0818436eec5d08,11
71ecdf86e2b14ada2f0818436eec5d08,16
71ecdf86e2b14ada2f0818436eec5d08,24
0d3c66e7cfdb6eef3fbe49735a9a675d,1
0d3c66e7cfdb6eef3fbe49735a9a675d,9
0d3c66e7cfdb6eef3fbe49735a9a675d,10
0d3c66e7cfdb6eef3fbe49735a9a675d,19
0d3c66e7cfdb6eef3fbe49735a9a675d,24
232d2f22041afde422287a0028a76213,2
232d2f22041afde422287a0028a76213,7
232d2f22041afde422287a0028a76213,14
232d2f22041afde422287a0028a76213,16
232d2f22041afde422287a0028a76213,21
f75ca3a770eff0f9ec5cfe7f8958ee95,2
f75ca3a770eff0f9ec5cfe7f8958ee95,7
f75ca3a770eff0f9ec5cfe7f8958ee95,10
f75ca3a770eff0f9ec5cfe7f8958ee95,16
f75ca3a770eff0f9ec5cfe7f8958ee95,21
b859f082abcb36d7172ee75198a7153d,2
b859f082abcb36d7172ee75198a7153d,9
b859f082abcb36d7172ee75198a7153d,12
b859f082abcb36d7172ee75198a7153d,19
b859f082abcb36d7172ee75198a7153d,24
fc53446ee27f8ddd2950eb46f3a69d4c,2
fc53446ee27f8ddd2950eb46f3a69d4c,9
fc53446ee27f8ddd2950eb46f3a69d4c,11
fc53446ee27f8ddd2950eb46f3a69d4c,16
fc53446ee27f8ddd2950eb46f3a69d4c,21
a365eb5c2bc825c8bb833ff0bd3f17c7,4
a365eb5c2bc825c8bb833ff0bd3f17c7,9
a365eb5c2bc825c8bb833ff0bd3f17c7,11
a365eb5c2bc825c8bb833ff0bd3f17c7,16
a365eb5c2bc825c8bb833ff0bd3f17c7,24
327856e80e5b3d161fe06de77dae0a75,4
327856e80e5b3d161fe06de77dae0a75,6
327856e80e5b3d161fe06de77dae0a75,10
327856e80e5b3d161fe06de77dae0a75,19
327856e80e5b3d161fe06de77dae0a75,24
e46267204fe0da35710877834f57a3b4,4
e46267204fe0da35710877834f57a3b4,7
e46267204fe0da35710877834f57a3b4,11
e46267204fe0da35710877834f57a3b4,16
e46267204fe0da35710877834f57a3b4,21
7022dea54f1bec65ee4e538ffcd84a6a,1
7022dea54f1bec65ee4e538ffcd84a6a,7
7022dea54f1bec65ee4e538ffcd84a6a,11
7022dea54f1bec65ee4e538ffcd84a6a,16
7022dea54f1bec65ee4e538ffcd84a6a,21
a88b5a4e66f02d062ab7a48b7cd8c7df,4
a88b5a4e66f02d062ab7a48b7cd8c7df,9
a88b5a4e66f02d062ab7a48b7cd8c7df,14
a88b5a4e66f02d062ab7a48b7cd8c7df,19
a88b5a4e66f02d062ab7a48b7cd8c7df,24
c10b484c3f63a9e542c1f16c040c67e0,4
c10b484c3f63a9e542c1f16c040c67e0,9
c10b484c3f63a9e542c1f16c040c67e0,14
c10b484c3f63a9e542c1f16c040c67e0,16
c10b484c3f63a9e542c1f16c040c67e0,22
46129e09a0c43f1076de43940bdef444,4
46129e09a0c43f1076de43940bdef444,6
46129e09a0c43f1076de43940bdef444,11
46129e09a0c43f1076de43940bdef444,16
46129e09a0c43f1076de43940bdef444,24
677e7b5a7940508fd61493b9c9c5e9c6,4
677e7b5a7940508fd61493b9c9c5e9c6,9
677e7b5a7940508fd61493b9c9c5e9c6,14
677e7b5a7940508fd61493b9c9c5e9c6,17
677e7b5a7940508fd61493b9c9c5e9c6,24
83408379248e8cd55567b94a256112dd,4
83408379248e8cd55567b94a256112dd,9
83408379248e8cd55567b94a256112dd,14
83408379248e8cd55567b94a256112dd,19
83408379248e8cd55567b94a256112dd,24
6ed2b68d81517c07df7021d48fac54e9,4
6ed2b68d81517c07df7021d48fac54e9,6
6ed2b68d81517c07df7021d48fac54e9,14
6ed2b68d81517c07df7021d48fac54e9,17
6ed2b68d81517c07df7021d48fac54e9,24
318b8b8173dbe08826361d569469d89e,4
318b8b8173dbe08826361d569469d89e,9
318b8b8173dbe08826361d569469d89e,12
318b8b8173dbe08826361d569469d89e,19
318b8b8173dbe08826361d569469d89e,24
3e1c3ef46aaa8b57458d2df424f99f1e,4
3e1c3ef46aaa8b57458d2df424f99f1e,6
3e1c3ef46aaa8b57458d2df424f99f1e,11
3e1c3ef46aaa8b57458d2df424f99f1e,17
3e1c3ef46aaa8b57458d2df424f99f1e,21
9272ed3b8dc619b4f9db9e77a99cc8f3,4
9272ed3b8dc619b4f9db9e77a99cc8f3,9
9272ed3b8dc619b4f9db9e77a99cc8f3,14
9272ed3b8dc619b4f9db9e77a99cc8f3,16
9272ed3b8dc619b4f9db9e77a99cc8f3,24
5235f99bc3f1b24867aa647d389e6e3f,2
5235f99bc3f1b24867aa647d389e6e3f,9
5235f99bc3f1b24867aa647d389e6e3f,10
5235f99bc3f1b24867aa647d389e6e3f,15
5235f99bc3f1b24867aa647d389e6e3f,21
2681d2f166d9d5351accab7ca1c6b00c,0
2681d2f166d9d5351accab7ca1c6b00c,9
2681d2f166d9d5351accab7ca1c6b00c,10
2681d2f166d9d5351accab7ca1c6b00c,19
2681d2f166d9d5351accab7ca1c6b00c,24
8ff1d39a31b8e5be6feb61e517b9b04f,4
8ff1d39a31b8e5be6feb61e517b9b04f,9
8ff1d39a31b8e5be6feb61e517b9b04f,11
8ff1d39a31b8e5be6feb61e517b9b04f,17
8ff1d39a31b8e5be6feb61e517b9b04f,24
574c857ea4e6df0d97f75df6a03510a5,4
574c857ea4e6df0d97f75df6a03510a5,9
574c857ea4e6df0d97f75df6a03510a5,11
574c857ea4e6df0d97f75df6a03510a5,16
574c857ea4e6df0d97f75df6a03510a5,24
78e93072cfe874f20e5bf6ab7b815a7f,4
78e93072cfe874f20e5bf6ab7b815a7f,9
78e93072cfe874f20e5bf6ab7b815a7f,14
78e93072cfe874f20e5bf6ab7b815a7f,17
78e93072cfe874f20e5bf6ab7b815a7f,21
a4e5c4f5afe713f8e8dbd4796c974144,4
a4e5c4f5afe713f8e8dbd4796c974144,7
a4e5c4f5afe713f8e8dbd4796c974144,10
a4e5c4f5afe713f8e8dbd4796c974144,16
a4e5c4f5afe713f8e8dbd4796c974144,24
0c0d338aed34e0b42e4d849ffc0e60b1,1
0c0d338aed34e0b42e4d849ffc0e60b1,6
0c0d338aed34e0b42e4d849ffc0e60b1,11
0c0d338aed34e0b42e4d849ffc0e60b1,17
0c0d338aed34e0b42e4d849ffc0e60b1,21
702c2cb4d90f4bcbeb00a993c4239046,4
702c2cb4d90f4bcbeb00a993c4239046,9
702c2cb4d90f4bcbeb00a993c4239046,14
702c2cb4d90f4bcbeb00a993c4239046,17
702c2cb4d90f4bcbeb00a993c4239046,22
658af870ba8eacc717950deb275fc837,4
658af870ba8eacc717950deb275fc837,9
658af870ba8eacc717950deb275fc837,10
658af870ba8eacc717950deb275fc837,19
658af870ba8eacc717950deb275fc837,24
22b161ed7c8e52a16a304bc847122353,4
22b161ed7c8e52a16a304bc847122353,9
22b161ed7c8e52a16a304bc847122353,14
22b161ed7c8e52a16a304bc847122353,17
22b161ed7c8e52a16a304bc847122353,24
e53fcf997ebedccd13b199bbee78592b,4
e53fcf997ebedccd13b199bbee78592b,6
e53fcf997ebedccd13b199bbee78592b,11
e53fcf997ebedccd13b199bbee78592b,16
e53fcf997ebedccd13b199bbee78592b,24
9ba0ccf0a69ae15c85d1b289baa4d494,4
9ba0ccf0a69ae15c85d1b289baa4d494,7
9ba0ccf0a69ae15c85d1b289baa4d494,11
9ba0ccf0a69ae15c85d1b289baa4d494,19
9ba0ccf0a69ae15c85d1b289baa4d494,22
497b39a8683a53512c8def4efa0caf5a,4
497b39a8683a53512c8def4efa0caf5a,9
497b39a8683a53512c8def4efa0caf5a,10
497b39a8683a53512c8def4efa0caf5a,15
497b39a8683a53512c8def4efa0caf5a,24
02e224a227567e5bec151ae71b0b0d35,2
02e224a227567e5bec151ae71b0b0d35,7
02e224a227567e5bec151ae71b0b0d35,10
02e224a227567e5bec151ae71b0b0d35,16
02e224a227567e5bec151ae71b0b0d35,24
11be3af40931ff45392d64a291ddb9ef,4
11be3af40931ff45392d64a291ddb9ef,9
11be3af40931ff45392d64a291ddb9ef,12
11be3af40931ff45392d64a291ddb9ef,16
11be3af40931ff45392d64a291ddb9ef,22
8c4fe00448b5cf2833c438204ebfff8d,1
8c4fe00448b5cf2833c438204ebfff8d,6
8c4fe00448b5cf2833c438204ebfff8d,11
8c4fe00448b5cf2833c438204ebfff8d,17
8c4fe00448b5cf2833c438204ebfff8d,21
70c3300e28e636b10ac748f266ae813b,4
70c3300e28e636b10ac748f266ae813b,9
70c3300e28e636b10ac748f266ae813b,12
70c3300e28e636b10ac748f266ae813b,19
70c3300e28e636b10ac748f266ae813b,24
5e87e52483aa882b74bf8234b6d167cc,4
5e87e52483aa882b74bf8234b6d167cc,9
5e87e52483aa882b74bf8234b6d167cc,11
5e87e52483aa882b74bf8234b6d167cc,16
5e87e52483aa882b74bf8234b6d167cc,24
bf9cf1035e0fc5a1ea4fb2eddec7ee88,4
bf9cf1035e0fc5a1ea4fb2eddec7ee88,6
bf9cf1035e0fc5a1ea4fb2eddec7ee88,14
bf9cf1035e0fc5a1ea4fb2eddec7ee88,19
bf9cf1035e0fc5a1ea4fb2eddec7ee88,24
d890f33e2b71506322bde37f3abafb71,4
d890f33e2b71506322bde37f3abafb71,7
d890f33e2b71506322bde37f3abafb71,11
d890f33e2b71506322bde37f3abafb71,16
d890f33e2b71506322bde37f3abafb71,24
bd93a6a6fd678f2b2b45e85b36cabfb1,4
bd93a6a6fd678f2b2b45e85b36cabfb1,9
bd93a6a6fd678f2b2b45e85b36cabfb1,10
bd93a6a6fd678f2b2b45e85b36cabfb1,16
bd93a6a6fd678f2b2b45e85b36cabfb1,24
f749053333e87cf73f500bc3fdfec450,4
f749053333e87cf73f500bc3fdfec450,9
f749053333e87cf73f500bc3fdfec450,12
f749053333e87cf73f500bc3fdfec450,19
f749053333e87cf73f500bc3fdfec450,24
93c69e53c4efd6eb44fbb7af48d19136,4
93c69e53c4efd6eb44fbb7af48d19136,9
93c69e53c4efd6eb44fbb7af48d19136,14
93c69e53c4efd6eb44fbb7af48d19136,17
93c69e53c4efd6eb44fbb7af48d19136,24
d5dd6d18c1290b53070495a62a8670ec,4
d5dd6d18c1290b53070495a62a8670ec,9
d5dd6d18c1290b53070495a62a8670ec,11
d5dd6d18c1290b53070495a62a8670ec,16
d5dd6d18c1290b53070495a62a8670ec,24
8b70d9f04a409b47114368b3a0f753c4,4
8b70d9f04a409b47114368b3a0f753c4,9
8b70d9f04a409b47114368b3a0f753c4,14
8b70d9f04a409b47114368b3a0f753c4,19
8b70d9f04a409b47114368b3a0f753c4,21
f7eacf6c01e85a6fa1da6ec7f86b4b37,4
f7eacf6c01e85a6fa1da6ec7f86b4b37,7
f7eacf6c01e85a6fa1da6ec7f86b4b37,11
f7eacf6c01e85a6fa1da6ec7f86b4b37,16
f7eacf6c01e85a6fa1da6ec7f86b4b37,21
bba645691bc7e0fd7367213da7bca95f,4
bba645691bc7e0fd7367213da7bca95f,6
bba645691bc7e0fd7367213da7bca95f,14
bba645691bc7e0fd7367213da7bca95f,16
bba645691bc7e0fd7367213da7bca95f,21
af5b26160c51d2185fef4e524b0c1a31,4
af5b26160c51d2185fef4e524b0c1a31,9
af5b26160c51d2185fef4e524b0c1a31,12
af5b26160c51d2185fef4e524b0c1a31,16
af5b26160c51d2185fef4e524b0c1a31,24
45a7ade9f9db5470a11d877096404dc9,4
45a7ade9f9db5470a11d877096404dc9,9
45a7ade9f9db5470a11d877096404dc9,11
45a7ade9f9db5470a11d877096404dc9,16
45a7ade9f9db5470a11d877096404dc9,24
8de482e14a2ee5400c11ce8e7ead2ba1,4
8de482e14a2ee5400c11ce8e7ead2ba1,9
8de482e14a2ee5400c11ce8e7ead2ba1,11
8de482e14a2ee5400c11ce8e7ead2ba1,16
8de482e14a2ee5400c11ce8e7ead2ba1,24
d0310993ced219c9d5f81c0e930d0b5c,4
d0310993ced219c9d5f81c0e930d0b5c,9
d0310993ced219c9d5f81c0e930d0b5c,11
d0310993ced219c9d5f81c0e930d0b5c,19
d0310993ced219c9d5f81c0e930d0b5c,24
fda31855437976e98a09cd75ca25d37c,4
fda31855437976e98a09cd75ca25d37c,6
fda31855437976e98a09cd75ca25d37c,14
fda31855437976e98a09cd75ca25d37c,16
fda31855437976e98a09cd75ca25d37c,24
145404f0367d7fb26eb064b1e7a07685,4
145404f0367d7fb26eb064b1e7a07685,9
145404f0367d7fb26eb064b1e7a07685,11
145404f0367d7fb26eb064b1e7a07685,19
145404f0367d7fb26eb064b1e7a07685,21
06bd71884b7d8fb0e814aa016b6a6d9f,4
06bd71884b7d8fb0e814aa016b6a6d9f,6
06bd71884b7d8fb0e814aa016b6a6d9f,10
06bd71884b7d8fb0e814aa016b6a6d9f,19
06bd71884b7d8fb0e814aa016b6a6d9f,24
726975842d6b74479e036a88a7d8064a,4
726975842d6b74479e036a88a7d8064a,7
726975842d6b74479e036a88a7d8064a,12
726975842d6b74479e036a88a7d8064a,16
726975842d6b74479e036a88a7d8064a,21
3e3b479076bd0aa885c44cda056f5c70,4
3e3b479076bd0aa885c44cda056f5c70,7
3e3b479076bd0aa885c44cda056f5c70,10
3e3b479076bd0aa885c44cda056f5c70,17
3e3b479076bd0aa885c44cda056f5c70,21
e646a41cf0fc231116f31d0a07140bf9,4
e646a41cf0fc231116f31d0a07140bf9,9
e646a41cf0fc231116f31d0a07140bf9,14
e646a41cf0fc231116f31d0a07140bf9,16
e646a41cf0fc231116f31d0a07140bf9,24
ceb9999feb045cc6449a0e4aa9ec9d0b,4
ceb9999feb045cc6449a0e4aa9ec9d0b,9
ceb9999feb045cc6449a0e4aa9ec9d0b,12
ceb9999feb045cc6449a0e4aa9ec9d0b,16
ceb9999feb045cc6449a0e4aa9ec9d0b,21
8a663d7af9fa71406b668901d1924ef3,4
8a663d7af9fa71406b668901d1924ef3,9
8a663d7af9fa71406b668901d1924ef3,11
8a663d7af9fa71406b668901d1924ef3,19
8a663d7af9fa71406b668901d1924ef3,24
e2db1205361289699738f96463e37971,2
e2db1205361289699738f96463e37971,7
e2db1205361289699738f96463e37971,14
e2db1205361289699738f96463e37971,19
e2db1205361289699738f96463e37971,24
80b864a34a629aed7c7a1242f9cbeca9,4
80b864a34a629aed7c7a1242f9cbeca9,6
80b864a34a629aed7c7a1242f9cbeca9,11
80b864a34a629aed7c7a1242f9cbeca9,15
80b864a34a629aed7c7a1242f9cbeca9,21
13e6dc83483b272928d613cb69ed9e2a,4
13e6dc83483b272928d613cb69ed9e2a,9
13e6dc83483b272928d613cb69ed9e2a,14
13e6dc83483b272928d613cb69ed9e2a,16
13e6dc83483b272928d613cb69ed9e2a,24
0df997a88db577e0b3e38606858346e7,2
0df997a88db577e0b3e38606858346e7,7
0df997a88db577e0b3e38606858346e7,11
0df997a88db577e0b3e38606858346e7,19
0df997a88db577e0b3e38606858346e7,24
ec25b6b66b2e49b7e0bb3e74a23a65fa,4
ec25b6b66b2e49b7e0bb3e74a23a65fa,9
ec25b6b66b2e49b7e0bb3e74a23a65fa,14
ec25b6b66b2e49b7e0bb3e74a23a65fa,19
ec25b6b66b2e49b7e0bb3e74a23a65fa,21
930f629e8b7182f0a51582b15ba86160,4
930f629e8b7182f0a51582b15ba86160,9
930f629e8b7182f0a51582b15ba86160,11
930f629e8b7182f0a51582b15ba86160,16
930f629e8b7182f0a51582b15ba86160,24
92c50cf422ff3aa91114677c489b12f8,4
92c50cf422ff3aa91114677c489b12f8,9
92c50cf422ff3aa91114677c489b12f8,14
92c50cf422ff3aa91114677c489b12f8,19
92c50cf422ff3aa91114677c489b12f8,24
c06a8ef4fcb95e59d2206e77e5d062c3,4
c06a8ef4fcb95e59d2206e77e5d062c3,6
c06a8ef4fcb95e59d2206e77e5d062c3,11
c06a8ef4fcb95e59d2206e77e5d062c3,16
c06a8ef4fcb95e59d2206e77e5d062c3,24
d73dd34c556a0df3881b25bc4e42db99,1
d73dd34c556a0df3881b25bc4e42db99,6
d73dd34c556a0df3881b25bc4e42db99,10
d73dd34c556a0df3881b25bc4e42db99,16
d73dd34c556a0df3881b25bc4e42db99,20
d66762ee504e83149495a6eebf8c8959,4
d66762ee504e83149495a6eebf8c8959,7
d66762ee504e83149495a6eebf8c8959,11
d66762ee504e83149495a6eebf8c8959,17
d66762ee504e83149495a6eebf8c8959,24
1ed84e41d1199bd80978e5472689de49,4
1ed84e41d1199bd80978e5472689de49,7
1ed84e41d1199bd80978e5472689de49,11
1ed84e41d1199bd80978e5472689de49,17
1ed84e41d1199bd80978e5472689de49,20
fc32d2ef26c4fcf6cbeb2cd222dd56c3,4
fc32d2ef26c4fcf6cbeb2cd222dd56c3,6
fc32d2ef26c4fcf6cbeb2cd222dd56c3,14
fc32d2ef26c4fcf6cbeb2cd222dd56c3,17
fc32d2ef26c4fcf6cbeb2cd222dd56c3,20
2a46cb7fac675410cd4457460a1630fc,4
2a46cb7fac675410cd4457460a1630fc,6
2a46cb7fac675410cd4457460a1630fc,10
2a46cb7fac675410cd4457460a1630fc,16
2a46cb7fac675410cd4457460a1630fc,24
49d2982c19ef8cae75f7aa3099285fb2,4
49d2982c19ef8cae75f7aa3099285fb2,6
49d2982c19ef8cae75f7aa3099285fb2,12
49d2982c19ef8cae75f7aa3099285fb2,16
49d2982c19ef8cae75f7aa3099285fb2,24
5dcd3690af8b3b9638777d62e72a73e6,4
5dcd3690af8b3b9638777d62e72a73e6,5
5dcd3690af8b3b9638777d62e72a73e6,14
5dcd3690af8b3b9638777d62e72a73e6,16
5dcd3690af8b3b9638777d62e72a73e6,20
fcae1da08cada2c0d65feadac557de3e,4
fcae1da08cada2c0d65feadac557de3e,7
fcae1da08cada2c0d65feadac557de3e,12
fcae1da08cada2c0d65feadac557de3e,19
fcae1da08cada2c0d65feadac557de3e,22
7bab2dffdde2dc0280f291194aec45b1,1
7bab2dffdde2dc0280f291194aec45b1,9
7bab2dffdde2dc0280f291194aec45b1,10
7bab2dffdde2dc0280f291194aec45b1,17
7bab2dffdde2dc0280f291194aec45b1,24
567a46b79c1c6dc848a1cfde7229d124,2
567a46b79c1c6dc848a1cfde7229d124,9
567a46b79c1c6dc848a1cfde7229d124,10
567a46b79c1c6dc848a1cfde7229d124,19
567a46b79c1c6dc848a1cfde7229d124,24
b1ffe66c21dd068ecda89ae83d0efabe,1
b1ffe66c21dd068ecda89ae83d0efabe,9
b1ffe66c21dd068ecda89ae83d0efabe,10
b1ffe66c21dd068ecda89ae83d0efabe,16
b1ffe66c21dd068ecda89ae83d0efabe,24
581318c4039db9284d28dd41480c7d4c,4
581318c4039db9284d28dd41480c7d4c,9
581318c4039db9284d28dd41480c7d4c,12
581318c4039db9284d28dd41480c7d4c,16
581318c4039db9284d28dd41480c7d4c,24
72a7fde12307154e7c5125676c234a20,4
72a7fde12307154e7c5125676c234a20,9
72a7fde12307154e7c5125676c234a20,11
72a7fde12307154e7c5125676c234a20,16
72a7fde12307154e7c5125676c234a20,24
e9ba9fd6f504f157b6a92cd62a2ef4b7,4
e9ba9fd6f504f157b6a92cd62a2ef4b7,6
e9ba9fd6f504f157b6a92cd62a2ef4b7,11
e9ba9fd6f504f157b6a92cd62a2ef4b7,19
e9ba9fd6f504f157b6a92cd62a2ef4b7,24
